id_subscriptionMain,churn_reel,churn_pred,churn_pred_prob,box_name,subscriptions_type,submain_state,newsletter,age,total_sub,abonnement_consec,action_open,action_click,year_pass,month_pass,begin_year,begin_month,begin_day,end_year,end_month,end_day
19949,1,1,0.72,0.0,0.004291894157458606,0.00028612627716390705,0.0,0.00028612627716390705,0.004291894157458606,0.004291894157458606,0.00028612627716390705,0.00028612627716390705,0.5774028273167644,0.0017167576629834422,0.5771167010396006,0.0034335153259668844,0.0011445051086556282,0.5774028273167644,0.0017167576629834422,0.008583788314917212
26615,0,0,0.37,0.00028598269846486,0.0034317923815783205,0.00028598269846486,0.0,0.0,0.0025738442861837404,0.0025738442861837404,0.00028598269846486,0.00028598269846486,0.5773990682005524,0.0014299134923243001,0.5771130855020875,0.0025738442861837404,0.006577602064691781,0.5773990682005524,0.00228786158771888,0.00886546365241066
19949,0,0,0.04,0.0,0.0042926348611189375,0.0002861756574079292,0.0,0.0002861756574079292,0.0025755809166713626,0.0025755809166713626,0.0002861756574079292,0.0002861756574079292,0.5772163009917931,0.0034341078888951502,0.5772163009917931,0.0034341078888951502,0.0011447026296317168,0.5775024766492011,0.0017170539444475751,0.008585269722237875
19061,0,1,0.79,0.0,0.004007165822231033,0.0002862261301593595,0.0,0.0002862261301593595,0.0037209396920716738,0.0037209396920716738,0.0002862261301593595,0.0,0.5773181045314282,0.0031484874317529547,0.5773181045314282,0.0002862261301593595,0.004579618082549752,0.5773181045314282,0.000572452260318719,0.00601074873334655
26699,0,0,0.41,0.0,0.003435997984455054,0.000572666330742509,0.0,0.0,0.018897988914502797,0.015461990930047744,0.000572666330742509,0.0008589994961137635,0.5781066608845629,0.0014316658268562726,0.5766749950577066,0.0028633316537125452,0.000572666330742509,0.5766749950577066,0.000572666330742509,0.008017328630395126
6329,0,1,0.86,0.0,0.0034390906394086585,0.0,0.0,0.0,0.007164772165434705,0.005158635959112988,0.0002865908866173882,0.0,0.5774806365340373,0.002865908866173882,0.5771940456474198,0.0002865908866173882,0.006878181278817317,0.5771940456474198,0.0005731817732347764,0.00802454482528687
21530,0,1,0.68,0.0,0.0034369315161321286,0.00028641095967767735,0.0,0.00028641095967767735,0.005728219193553548,0.0008592328790330322,0.00028641095967767735,0.0,0.5776909056698752,0.0034369315161321286,0.5771180837505199,0.0008592328790330322,0.0020048767177437417,0.5771180837505199,0.0025776986370990964,0.008592328790330322
18555,0,0,0.08,0.0,0.0034414175646047666,0.0,0.0,0.0,0.0022942783764031776,0.0022942783764031776,0.0008603543911511916,0.0,0.5772977964624496,0.0017207087823023833,0.5770110116653991,0.003154632767554369,0.008029974317411122,0.5775845812595,0.001433923985251986,0.008890328708562314
108,0,0,0.0,0.0,0.004006437548295674,0.0002861741105925482,0.0,0.0002861741105925482,0.002003218774147837,0.002003218774147837,0.0002861741105925482,0.0,0.5772131810651697,0.002003218774147837,0.5772131810651697,0.002861741105925482,0.004578785769480771,0.5774993551757622,0.002861741105925482,0.008871397428368994
11573,0,0,0.03,0.0,0.0034335948788653627,0.0,0.0,0.0002861329065721136,0.0008583987197163407,0.0008583987197163407,0.002002930346004795,0.0002861329065721136,0.5762716738362368,0.0014306645328605678,0.5777023383690973,0.0002861329065721136,0.0011445316262884543,0.5779884712756694,0.0008583987197163407,0.00887012010373552
18852,1,1,0.59,0.0,0.0034407159786095996,0.0,0.0,0.0,0.007168158288769999,0.007168158288769999,0.0002867263315508,0.0,0.5774668317433111,0.002867263315508,0.5768933790802095,0.002867263315508,0.006307979294117599,0.5774668317433111,0.002867263315508,0.0088885162780748
3888,0,1,0.77,0.0,0.003436403290343396,0.0,0.0,0.0,0.002290935526895597,0.002290935526895597,0.001718201645171698,0.0,0.5773157527776905,0.0025773024677575467,0.5773157527776905,0.0005727338817238993,0.0005727338817238993,0.5773157527776905,0.0028636694086194964,0.00887737516672044
26699,0,0,0.42,0.0,0.0034368600476496337,0.0005728100079416056,0.0,0.0,0.01603868022236496,0.012601820174715323,0.0005728100079416056,0.0008592150119124084,0.57796529801308,0.0034368600476496337,0.5768196779971969,0.002864050039708028,0.0005728100079416056,0.5768196779971969,0.0005728100079416056,0.00801934011118248
20091,0,0,0.21,0.0,0.00343810228840266,0.000286508524033555,0.0,0.0,0.005443661956637545,0.002005559668234885,0.00057301704806711,0.000859525572100665,0.5778876929756804,0.00171905114420133,0.5770281674035798,0.00286508524033555,0.00057301704806711,0.5770281674035798,0.00057301704806711,0.00802223867293954
21133,0,0,0.0,0.0,0.0034341346071437963,0.0002861778839286497,0.0,0.0002861778839286497,0.0008585336517859491,0.0008585336517859491,0.0,0.0002861778839286497,0.5772207918840865,0.003147956723215147,0.5772207918840865,0.002003245187500548,0.0025756009553578475,0.5775069697680151,0.0022894230714291977,0.008871514401788141
16400,0,0,0.02,0.0,0.0034409137204602838,0.0,0.0,0.0,0.0008602284301150709,0.0008602284301150709,0.000286742810038357,0.000286742810038357,0.5772132766072127,0.001433714050191785,0.5772132766072127,0.0008602284301150709,0.006021599010805497,0.577500019417251,0.0034409137204602838,0.008889027111189067
26674,0,0,0.42,0.0,0.0034357103986643435,0.0002863091998886953,0.0,0.0002863091998886953,0.008302966796772164,0.0002863091998886953,0.0002863091998886953,0.0002863091998886953,0.5777719653753871,0.002863091998886953,0.576913037775721,0.002290473599109562,0.0025767827989982574,0.5771993469756097,0.0034357103986643435,0.008875585196549554
6389,1,1,0.64,0.0,0.0034369289787132195,0.0,0.0,0.0,0.002864107482261016,0.002864107482261016,0.0011456429929044064,0.0,0.5774040684238209,0.001432053741130508,0.5771176576755948,0.0022912859858088127,0.005155393468069829,0.5774040684238209,0.001432053741130508,0.008878733195009151
14560,0,1,0.8,0.0,0.003438942777247011,0.0,0.0,0.0,0.007737621248805775,0.007737621248805775,0.0005731571295411685,0.0,0.5774558080127272,0.0028657856477058426,0.5768826508831861,0.002292628518164674,0.007737621248805775,0.5774558080127272,0.003438942777247011,0.008883935507888113
25638,0,0,0.1,0.0,0.003432380823349034,0.00028603173527908617,0.0,0.00028603173527908617,0.004290476029186293,0.004290476029186293,0.00028603173527908617,0.0,0.5772120417931959,0.0025742856175117756,0.5772120417931959,0.0014301586763954307,0.004004444293907206,0.5774980735284749,0.0011441269411163447,0.008580952058372586
3596,0,0,0.02,0.0,0.003435225384506724,0.000286268782042227,0.0,0.0,0.000572537564084454,0.000572537564084454,0.000286268782042227,0.0,0.5771178645971297,0.000858806346126681,0.5771178645971297,0.000572537564084454,0.007156719551055675,0.577690402161214,0.000286268782042227,0.008874332243309037
21498,0,0,0.31,0.0,0.00343349227633691,0.0002861243563614092,0.0,0.0,0.003147367919975501,0.003147367919975501,0.0002861243563614092,0.0002861243563614092,0.5773989511373238,0.0022889948508912736,0.5771128267809623,0.002861243563614092,0.005436362770866774,0.5773989511373238,0.002861243563614092,0.008869855047203685
15081,0,0,0.07,0.0,0.003438056427926047,0.0,0.0,0.0,0.00458407523723473,0.00458407523723473,0.0,0.00028650470232717063,0.5767339657845945,0.0025785423209445353,0.577593479891576,0.0025785423209445353,0.0011460188093086825,0.577593479891576,0.001432523511635853,0.008881645772142288
18980,0,1,0.52,0.0,0.003440678923486471,0.0,0.0,0.0,0.0071680810905968145,0.0071680810905968145,0.00028672324362387255,0.0,0.5774606126584794,0.0025805091926148532,0.5768871661712316,0.0025805091926148532,0.008028250821468432,0.5774606126584794,0.0028672324362387256,0.00888842055234005
10028,0,0,0.08,0.0,0.01374617455286466,0.00028637863651801375,0.0,0.00028637863651801375,0.0020046504556260965,0.0020046504556260965,0.0005727572730360275,0.0,0.5770529525837977,0.001145514546072055,0.5767665739472797,0.0028637863651801375,0.008591359095540412,0.5779120884933517,0.0028637863651801375,0.008877737732058426
19975,0,0,0.02,0.0,0.0034318930072485994,0.0002859910839373833,0.0,0.0002859910839373833,0.002001937587561683,0.0002859910839373833,0.002001937587561683,0.0002859910839373833,0.5768440163017021,0.0011439643357495331,0.5774159984695769,0.0002859910839373833,0.0011439643357495331,0.5777019895535143,0.0008579732518121498,0.008865723602058883
14463,0,0,0.24,0.0,0.015758263754168257,0.00028651388643942285,0.0,0.0,0.014325694321971142,0.014325694321971142,0.00028651388643942285,0.0,0.577898508948316,0.0014325694321971143,0.5767524534025582,0.00028651388643942285,0.0011460555457576914,0.5767524534025582,0.002292111091515383,0.008881930479622109
13681,0,0,0.04,0.0,0.0034409611100163218,0.0,0.0,0.0,0.00028674675916802683,0.00028674675916802683,0.0,0.00028674675916802683,0.577221226205238,0.002867467591680268,0.577221226205238,0.002867467591680268,0.002867467591680268,0.577507972964406,0.00028674675916802683,0.00888914953420883
21604,1,1,0.97,0.0,0.003433436621826966,0.0002861197184855805,0.0,0.0002861197184855805,0.0037195563403125465,0.0037195563403125465,0.0,0.0002861197184855805,0.5773895919039014,0.002861197184855805,0.5771034721854158,0.002861197184855805,0.0071529929621395125,0.5773895919039014,0.002861197184855805,0.008869711273052996
11653,0,1,0.7,0.0,0.0034398310843623083,0.0,0.0,0.0,0.0002866525903635257,0.0002866525903635257,0.0002866525903635257,0.0,0.5773183169921408,0.0008599577710905771,0.5773183169921408,0.0008599577710905771,0.00401313626508936,0.5773183169921408,0.0014332629518176284,0.008886230301269296
13386,0,0,0.3,0.0,0.0034403446329137983,0.0,0.0,0.0,0.0037270400189899485,0.0028669538607614987,0.0002866953860761499,0.0,0.5774045075573658,0.002293563088609199,0.5771178121712897,0.0031536492468376485,0.0031536492468376485,0.5774045075573658,0.0031536492468376485,0.008600861582284496
3445,0,0,0.4,0.0,0.0034364066720176697,0.0,0.0,0.0,0.0017182033360088349,0.0002863672226681391,0.0002863672226681391,0.0002863672226681391,0.5773163208989684,0.0008591016680044174,0.5773163208989684,0.0011454688906725565,0.0031500394493495306,0.5773163208989684,0.0034364066720176697,0.008877383902712314
8311,0,1,0.68,0.0,0.0034380339922383233,0.0,0.0,0.0,0.0005730056653730539,0.0005730056653730539,0.00028650283268652694,0.00028650283268652694,0.5773032078633518,0.0005730056653730539,0.5773032078633518,0.00028650283268652694,0.008308582147909282,0.5773032078633518,0.0014325141634326348,0.008881587813282335
25961,0,1,0.67,0.0,0.00343347330290447,0.00028612277524203917,0.0,0.0,0.006294701055324862,0.005150209954356705,0.0008583683257261175,0.00028612277524203917,0.577395760438435,0.003147350527662431,0.577109637663193,0.0005722455504840783,0.001716736651452235,0.577395760438435,0.0014306138762101958,0.008869806032503215
24261,0,0,0.26,0.0,0.0034329600152566233,0.00028608000127138526,0.0,0.00028608000127138526,0.0014304000063569263,0.0014304000063569263,0.00028608000127138526,0.0,0.5773094425656555,0.0014304000063569263,0.5773094425656555,0.00028608000127138526,0.005721600025427705,0.5773094425656555,0.0034329600152566233,0.008868480039412943
11144,0,0,0.24,0.0,0.012892996296183849,0.0002865110288040855,0.0,0.0,0.014898573497812448,0.014898573497812448,0.0008595330864122566,0.0,0.5778927450978405,0.0002865110288040855,0.5764601899538201,0.0031516213168449408,0.008022308806514394,0.5770332120114282,0.0014325551440204276,0.00888184189292665
13334,0,0,0.24,0.0,0.003442526064641497,0.0,0.0,0.0,0.005450666269015704,0.00028687717205345807,0.00028687717205345807,0.00028687717205345807,0.5774837473436112,0.003155648892588039,0.5771968701715576,0.003155648892588039,0.006885052129282994,0.5771968701715576,0.003442526064641497,0.0088931923336572
15529,0,0,0.05,0.0,0.0034380372376250985,0.0,0.0,0.0,0.0011460124125416994,0.0011460124125416994,0.00028650310313542486,0.00028650310313542486,0.5767307466116103,0.002292024825083399,0.5775902559210165,0.0025785279282188236,0.006589571372114772,0.5775902559210165,0.0034380372376250985,0.008881596197198171
16847,0,0,0.07,0.0,0.0034397532169550336,0.0,0.0,0.0,0.0008599383042387584,0.0008599383042387584,0.00028664610141291945,0.0,0.5770186021442069,0.0005732922028258389,0.5773052482456198,0.0028664610141291946,0.008312736940974664,0.5775918943470327,0.0005732922028258389,0.008026090839561744
3704,0,1,0.59,0.0,0.003436416394386818,0.0,0.0,0.0,0.0005727360657311364,0.0005727360657311364,0.0008591040985967046,0.0002863680328655682,0.5773179542569855,0.0008591040985967046,0.5773179542569855,0.0005727360657311364,0.0037227844272523865,0.5773179542569855,0.0031500483615212503,0.008591040985967045
21497,0,0,0.13,0.0,0.003431195545993343,0.00028593296216611195,0.0,0.00028593296216611195,0.007148324054152799,0.005432726281156127,0.0020015307351627836,0.00028593296216611195,0.5770127176512139,0.0011437318486644478,0.57729865061338,0.00028593296216611195,0.0011437318486644478,0.5775845835755461,0.0008577988864983358,0.00886392182714947
12664,0,0,0.5,0.0,0.0034403115485373173,0.0,0.0,0.0,0.0011467705161791058,0.0011467705161791058,0.00028669262904477646,0.0,0.5773989548961798,0.0008600778871343293,0.577112262267135,0.0034403115485373173,0.007740700984208964,0.5773989548961798,0.0011467705161791058,0.008600778871343293
16219,0,0,0.14,0.0,0.003439700931464055,0.0,0.0,0.0,0.00659276011863944,0.00659276011863944,0.0002866417442886713,0.0,0.577296472997384,0.0025797756985980417,0.5770098312530952,0.0005732834885773426,0.0011465669771546852,0.5775831147416727,0.0002866417442886713,0.00888589407294881
3596,0,0,0.25,0.0,0.003434573860164893,0.00028621448834707444,0.0,0.0,0.004865646301900266,0.004865646301900266,0.00028621448834707444,0.0,0.5772946229960492,0.0017172869300824465,0.5770084085077021,0.0005724289766941489,0.007155362208676861,0.5775808374843963,0.00028621448834707444,0.008872649138759308
20487,0,0,0.0,0.0,0.0034341108419340834,0.00028617590349450697,0.0,0.00028617590349450697,0.0020032313244615486,0.0020032313244615486,0.0005723518069890139,0.0,0.5772167973484205,0.0034341108419340834,0.5772167973484205,0.0017170554209670417,0.004006462648923097,0.577502973251915,0.0014308795174725348,0.008871453008329715
17036,0,1,0.72,0.0,0.0034415701339441584,0.0,0.0,0.0,0.0005735950223240264,0.0005735950223240264,0.0002867975111620132,0.0002867975111620132,0.5773233899691326,0.0008603925334860396,0.5773233899691326,0.002007582578134092,0.0005735950223240264,0.5773233899691326,0.0011471900446480528,0.008603925334860396
20815,1,1,0.8,0.0,0.0034335306457948223,0.0002861275538162352,0.0,0.0002861275538162352,0.0034335306457948223,0.0034335306457948223,0.0002861275538162352,0.0,0.5774054036011625,0.002002892876713646,0.5771192760473464,0.0034335306457948223,0.0022890204305298814,0.5774054036011625,0.002002892876713646,0.00886995416830329
16735,0,0,0.06,0.0,0.0034409935057947826,0.0,0.0,0.0,0.0005734989176324638,0.0005734989176324638,0.0002867494588162319,0.0002867494588162319,0.5772266605970748,0.0008602483764486957,0.5772266605970748,0.0002867494588162319,0.002867494588162319,0.5775134100558911,0.0011469978352649276,0.008602483764486957
14463,0,0,0.21,0.0,0.015762342761866218,0.0002865880502157495,0.0,0.0,0.01060375785798273,0.01060375785798273,0.0002865880502157495,0.0,0.5777615092349508,0.001146352200862998,0.5769017450843036,0.0002865880502157495,0.001146352200862998,0.5769017450843036,0.002292704401725996,0.008884229556688232
26276,0,1,0.52,0.0,0.0034318854284380164,0.0002859904523698347,0.0,0.0002859904523698347,0.0017159427142190082,0.0017159427142190082,0.0008579713571095041,0.0002859904523698347,0.5774147233346962,0.0002859904523698347,0.5771287328823265,0.0005719809047396694,0.0022879236189586776,0.5774147233346962,0.002001933166588843,0.008865704023464876
16400,0,0,0.02,0.0,0.0034409101840047617,0.0,0.0,0.0,0.0011469700613349206,0.0011469700613349206,0.00028674251533373016,0.00028674251533373016,0.5772126833667988,0.0017204550920023808,0.5772126833667988,0.0008602275460011904,0.006021592822008333,0.5774994258821325,0.0034409101840047617,0.008889017975345635
1196,0,0,0.06,0.0,0.004587071131045223,0.00028669194569032645,0.0,0.0,0.0034403033482839174,0.0022935355655226116,0.00028669194569032645,0.0,0.5782576544573884,0.0017201516741419587,0.5768241947289368,0.0031536114025935906,0.004873763076735549,0.5768241947289368,0.0034403033482839174,0.00888745031640012
8898,0,0,0.06,0.0,0.003435236222927356,0.0,0.0,0.00028626968524394635,0.00314896653768341,0.00314896653768341,0.00028626968524394635,0.00028626968524394635,0.5768334157665519,0.0028626968524394633,0.5774059551370397,0.0005725393704878927,0.00314896653768341,0.5776922248222838,0.0028626968524394633,0.008874360242562336
3596,0,0,0.21,0.0,0.0034344911445066658,0.00028620759537555546,0.0,0.0,0.006582774693637776,0.006582774693637776,0.00028620759537555546,0.0,0.5772807198724954,0.0034344911445066658,0.5769945122771198,0.0005724151907511109,0.007155189884388887,0.577566927467871,0.00028620759537555546,0.00887243545664222
9769,0,1,0.58,0.0,0.0034380392130824175,0.0,0.0,0.0,0.002292026142054945,0.002005522874298077,0.00028650326775686813,0.0,0.5773040845300893,0.00028650326775686813,0.5773040845300893,0.0005730065355137363,0.007449084961678572,0.5773040845300893,0.002005522874298077,0.008881601300462913
16805,0,0,0.14,0.0,0.0034425800373748534,0.0,0.0,0.0,0.0020081716884686645,0.0020081716884686645,0.0002868816697812378,0.0002868816697812378,0.5774928012696317,0.0005737633395624756,0.5772059195998505,0.0031556983675936155,0.006885160074749707,0.5772059195998505,0.0034425800373748534,0.008893331763218371
5970,0,0,0.48,0.0,0.00830510135940903,0.0002863828054968631,0.0,0.0,0.008591484164905893,0.007732335748415304,0.0002863828054968631,0.0002863828054968631,0.5776341186871728,0.0034365936659623572,0.5770613530761791,0.0014319140274843154,0.006300421720930988,0.5770613530761791,0.002004679638478042,0.008877866970402756
10339,0,0,0.08,0.0,0.0034392844284421333,0.0,0.0,0.0,0.0005732140714070222,0.0005732140714070222,0.0014330351785175554,0.0,0.5772265699068714,0.003152677392738622,0.5772265699068714,0.0002866070357035111,0.0028660703570351108,0.5775131769425749,0.0005732140714070222,0.008024996999698311
17272,0,0,0.09,0.0,0.003438098055051012,0.0,0.0,0.0,0.0020055571987797572,0.0020055571987797572,0.000573016342508502,0.000286508171254251,0.5767409487348073,0.0020055571987797572,0.57760047324857,0.000573016342508502,0.0031515898837967612,0.57760047324857,0.003438098055051012,0.00888175330888178
18747,0,0,0.11,0.0,0.0034409902520289738,0.0,0.0,0.0,0.0005734983753381623,0.0005734983753381623,0.0005734983753381623,0.0008602475630072434,0.5769393655901913,0.0034409902520289738,0.5775128639655295,0.0028674918766908118,0.0005734983753381623,0.5775128639655295,0.0005734983753381623,0.008028977254734272
24396,0,0,0.15,0.0,0.0034323997786759536,0.0002860333148896628,0.0,0.0002860333148896628,0.005434632982903593,0.004004466408455279,0.0002860333148896628,0.0,0.5772152294473395,0.0008580999446689884,0.5772152294473395,0.0002860333148896628,0.0005720666297793256,0.5775012627622292,0.0002860333148896628,0.008867032761579546
22101,0,0,0.08,0.0,0.0034335397815696378,0.00028612831513080315,0.0,0.00028612831513080315,0.002289026521046425,0.002289026521046425,0.00028612831513080315,0.0,0.5774069399339608,0.0017167698907848189,0.5771208116188299,0.0034335397815696378,0.0031474114664388347,0.5774069399339608,0.0028612831513080313,0.008869977769054897
21488,0,0,0.04,0.0,0.0034335002874361594,0.00028612502395301327,0.0,0.00028612502395301327,0.002861250239530133,0.002861250239530133,0.00028612502395301327,0.0,0.5774002983371808,0.002002875167671093,0.5771141733132278,0.002861250239530133,0.0054363754551072525,0.5774002983371808,0.002861250239530133,0.008869875742543411
19593,0,0,0.01,0.0,0.0034324136794486215,0.00028603447328738515,0.0,0.00028603447328738515,0.0031463792061612364,0.0031463792061612364,0.00028603447328738515,0.0,0.5772175670939432,0.00028603447328738515,0.5772175670939432,0.0008581034198621554,0.0031463792061612364,0.5775036015672306,0.0028603447328738514,0.008867068671908939
11144,0,0,0.18,0.0,0.012901781251135452,0.00028670625002523225,0.0,0.0,0.006020831250529878,0.006020831250529878,0.0008601187500756969,0.0,0.5774263875508178,0.0017202375001513937,0.5768529750507674,0.003153768750277555,0.008027775000706503,0.5774263875508178,0.0014335312501261614,0.008887893750782201
18555,0,1,0.54,0.0,0.0034407879708017357,0.0,0.0,0.0,0.004874449625302459,0.004874449625302459,0.0008601969927004339,0.0,0.5774789144328913,0.0008601969927004339,0.576905449771091,0.003154055639901591,0.00802850526520405,0.5774789144328913,0.0014336616545007233,0.008888702257904484
21895,0,0,0.23,0.00028636385279029984,0.0034363662334835976,0.00028636385279029984,0.0,0.00028636385279029984,0.0065863686141768955,0.0011454554111611994,0.00028636385279029984,0.0,0.577882254930825,0.0005727277055805997,0.5770231633724542,0.0005727277055805997,0.0005727277055805997,0.5770231633724542,0.0020045469695320985,0.008877279436499295
14353,0,0,0.03,0.0,0.0034409792175875684,0.0,0.0,0.0,0.0017204896087937842,0.00028674826813229737,0.00028674826813229737,0.00028674826813229737,0.5772242637503145,0.0025807344131906764,0.5772242637503145,0.00028674826813229737,0.0028674826813229735,0.5775110120184469,0.0011469930725291895,0.008602448043968921
6389,0,0,0.07,0.0,0.003437516541176556,0.0,0.0,0.0,0.000572919423529426,0.000572919423529426,0.001145838847058852,0.0,0.5772163192058967,0.002578137405882417,0.5772163192058967,0.002291677694117704,0.005156274811764834,0.5775027789176614,0.001432298558823565,0.008880251064706102
21498,0,0,0.09,0.0,0.0034335306457948223,0.0002861275538162352,0.0,0.0,0.0011445102152649407,0.0011445102152649407,0.0002861275538162352,0.0002861275538162352,0.5774054036011625,0.0002861275538162352,0.5771192760473464,0.002861275538162352,0.005436423522508468,0.5774054036011625,0.002861275538162352,0.00886995416830329
21488,0,0,0.0,0.0,0.003434088202163611,0.0002861740168469676,0.0,0.0002861740168469676,0.0002861740168469676,0.0002861740168469676,0.0002861740168469676,0.0,0.5772129919803336,0.002861740168469676,0.5772129919803336,0.002861740168469676,0.005437306320092384,0.5774991659971805,0.002861740168469676,0.008871394522255995
21435,0,0,0.31,0.0,0.0034403604685086762,0.0002866967057090563,0.0,0.0,0.0011467868228362253,0.0008600901171271691,0.0002866967057090563,0.0,0.5782672554151667,0.0034403604685086762,0.5768337718866213,0.0020068769399633943,0.0034403604685086762,0.5768337718866213,0.0034403604685086762,0.008887597876980747
21219,0,0,0.39,0.0,0.0034334339516028625,0.0002861194959669052,0.0,0.0002861194959669052,0.006008509415305009,0.006008509415305009,0.0002861194959669052,0.0002861194959669052,0.5773891428612147,0.0008583584879007156,0.5771030233652478,0.0025750754637021466,0.004864031431437388,0.5773891428612147,0.0025750754637021466,0.008583584879007155
21294,0,0,0.22,0.0002861215220771591,0.0034334582649259092,0.0002861215220771591,0.0,0.0002861215220771591,0.0020028506545401135,0.0020028506545401135,0.0002861215220771591,0.0,0.5773932315517071,0.0008583645662314773,0.5771071100296299,0.002575093698694432,0.008583645662314773,0.5773932315517071,0.002575093698694432,0.008583645662314773
14463,0,1,0.74,0.0,0.015754399901514133,0.0002864436345729842,0.0,0.0,0.01690017443980607,0.01690017443980607,0.0002864436345729842,0.0,0.5780432545682822,0.0005728872691459684,0.5766110363954172,0.0002864436345729842,0.0011457745382919369,0.5766110363954172,0.0022915490765838737,0.008879752671762511
3596,0,0,0.21,0.0,0.0034345496638097323,0.00028621247198414436,0.0,0.0,0.005438036967698743,0.005438036967698743,0.00028621247198414436,0.0,0.5772905559920192,0.002289699775873155,0.577004343520035,0.0005724249439682887,0.007155311799603608,0.5775767684640033,0.00028621247198414436,0.008872586631508474
26281,0,1,0.59,0.0,0.003435003008393054,0.0002862502506994211,0.0,0.0,0.01001875877447974,0.006870006016786108,0.0002862502506994211,0.0002862502506994211,0.5776530059114319,0.003435003008393054,0.5770805054100331,0.0011450010027976845,0.0031487527576936326,0.5770805054100331,0.003435003008393054,0.008873757771682056
15122,1,1,0.78,0.0,0.003441559943151808,0.0,0.0,0.0,0.0002867966619293173,0.0002867966619293173,0.0,0.0002867966619293173,0.5773216804637158,0.001720779971575904,0.5773216804637158,0.0020075766335052214,0.001720779971575904,0.5773216804637158,0.001720779971575904,0.008603899857879519
17316,0,1,0.6,0.0,0.0034414723343798768,0.0,0.0,0.0,0.0008603680835949692,0.0008603680835949692,0.00028678936119832306,0.0,0.5773069840922244,0.0008603680835949692,0.5773069840922244,0.00028678936119832306,0.0071697340299580765,0.5773069840922244,0.0022943148895865845,0.008890470197148016
5970,0,0,0.1,0.0,0.008307056932641317,0.00028645023905659716,0.0,0.0,0.00200515167339618,0.0011458009562263886,0.00028645023905659716,0.00028645023905659716,0.5774836819380998,0.00028645023905659716,0.5771972316990432,0.0014322511952829858,0.0063019052592451375,0.5771972316990432,0.00200515167339618,0.008879957410754511
